Timestamp,GrabEventOccurred,BlueBowl_Position_X,BlueBowl_Position_Y,BlueBowl_Position_Z,BlueBowl_Rotation_X,BlueBowl_Rotation_Y,BlueBowl_Rotation_Z,BlueCup_Position_X,BlueCup_Position_Y,BlueCup_Position_Z,BlueCup_Rotation_X,BlueCup_Rotation_Y,BlueCup_Rotation_Z,BronzeBottle_Position_X,BronzeBottle_Position_Y,BronzeBottle_Position_Z,BronzeBottle_Rotation_X,BronzeBottle_Rotation_Y,BronzeBottle_Rotation_Z,CeladonBottle_Position_X,CeladonBottle_Position_Y,CeladonBottle_Position_Z,CeladonBottle_Rotation_X,CeladonBottle_Rotation_Y,CeladonBottle_Rotation_Z,RedBowl_Position_X,RedBowl_Position_Y,RedBowl_Position_Z,RedBowl_Rotation_X,RedBowl_Rotation_Y,RedBowl_Rotation_Z,RedCup_Position_X,RedCup_Position_Y,RedCup_Position_Z,RedCup_Rotation_X,RedCup_Rotation_Y,RedCup_Rotation_Z,WhiteBottle_Position_X,WhiteBottle_Position_Y,WhiteBottle_Position_Z,WhiteBottle_Rotation_X,WhiteBottle_Rotation_Y,WhiteBottle_Rotation_Z,WhiteBowl_Position_X,WhiteBowl_Position_Y,WhiteBowl_Position_Z,WhiteBowl_Rotation_X,WhiteBowl_Rotation_Y,WhiteBowl_Rotation_Z,WhiteCup_Position_X,WhiteCup_Position_Y,WhiteCup_Position_Z,WhiteCup_Rotation_X,WhiteCup_Rotation_Y,WhiteCup_Rotation_Z,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyePosX,EyePosY,EyePosZ,EyeRotX,EyeRotY,EyeRotZ,LeftShoulderX_Delta,LeftShoulderY_Delta,LeftShoulderZ_Delta,RightShoulderX_Delta,RightShoulderY_Delta,RightShoulderZ_Delta,LeftElbowX_Delta,LeftElbowY_Delta,LeftElbowZ_Delta,RightElbowX_Delta,RightElbowY_Delta,RightElbowZ_Delta,LeftWristX_Delta,LeftWristY_Delta,LeftWristZ_Delta,RightWristX_Delta,RightWristY_Delta,RightWristZ_Delta,LeftHipX_Delta,LeftHipY_Delta,LeftHipZ_Delta,RightHipX_Delta,RightHipY_Delta,RightHipZ_Delta,LeftKneeX_Delta,LeftKneeY_Delta,LeftKneeZ_Delta,RightKneeX_Delta,RightKneeY_Delta,RightKneeZ_Delta,LeftAnkleX_Delta,LeftAnkleY_Delta,LeftAnkleZ_Delta,RightAnkleX_Delta,RightAnkleY_Delta,RightAnkleZ_Delta,Angle_RS_LS_LE,Angle_LS_LE_LW,Angle_LS_RS_RE,Angle_RS_RE_RW,Angle_LS_LH_LK,Angle_RS_RH_RK,Angle_LH_LK_LA,Angle_RH_RK_RA,RedBowl_Distance,RedBowl_Angle,RedBowl_HeadAngle,WhiteBowl_Distance,WhiteBowl_Angle,WhiteBowl_HeadAngle,BlueBowl_Distance,BlueBowl_Angle,BlueBowl_HeadAngle,BronzeBottle_Distance,BronzeBottle_Angle,BronzeBottle_HeadAngle,WhiteBottle_Distance,WhiteBottle_Angle,WhiteBottle_HeadAngle,CeladonBottle_Distance,CeladonBottle_Angle,CeladonBottle_HeadAngle,BlueCup_Distance,BlueCup_Angle,BlueCup_HeadAngle,WhiteCup_Distance,WhiteCup_Angle,WhiteCup_HeadAngle,RedCup_Distance,RedCup_Angle,RedCup_HeadAngle
0.0,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.245521,1.532282,0.3408156,352.207,353.5224,1.509987,0.2757203,1.533076,0.3441352,12.7943,340.8973,3.377131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.84623904975246,117.46436788689563,84.91902929583554,141.03368531613117,160.72363949198234,154.5578394979288,125.13121969053607,131.01845450010032,1.774224,72.71712,70.65007089261985,1.62569,84.07695,82.57720248636308,1.554536,96.66078,95.56272749667872,1.944389,11.28032,32.42797372136259,1.841743,5.473033,29.229181136043014,1.778432,2.535821,26.30578300001548,2.441472,74.14983,91.74440799106792,2.432805,69.4846,86.76715840756576,2.427615,64.23557,81.67943691575208
0.01092529,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2455625,1.532157,0.3408567,352.2434,353.4947,1.536355,0.2757599,1.532965,0.3441894,12.37698,340.8949,3.382992,-6.624999999998993e-05,-9.300000000045383e-06,0.0006194375000000002,0.00010359999999992597,-1.3725000000019971e-05,0.0014306525000001014,-5.177500000003166e-05,-8.22500000008386e-06,-2.154450000000003e-05,0.00012685000000001168,-5.460000000007126e-05,0.0012410525000000894,6.752500000001271e-05,1.8099999999965366e-05,3.5574999999996026e-05,6.51750000000284e-05,-1.0500000000024379e-06,0.003679182500000003,-0.00010130000000002637,-4.324999999971713e-06,2.142499999999853e-06,0.0002093999999999152,-8.35000000004582e-06,-2.3799999999997434e-06,-4.432500000006723e-05,6.750000000055323e-07,-0.00017974249999999983,6.142500000000384e-05,-1.7749999999816524e-06,5.635000000099241e-06,-1.5900000000068637e-05,8.024999999967086e-06,-0.00159682500000001,3.702499999996833e-05,-1.4074999999946769e-05,-0.00046671249999999387,104.40545770690927,117.93134184260336,85.09165732108609,142.78336468009599,160.84709522822493,155.0288152907325,125.39080777183938,131.15325558303195,1.774121,72.87225,70.65581616218195,1.625587,84.26448,82.58437712221199,1.554437,96.87679,95.57137981027074,1.944341,11.29941,32.37724998720142,1.841688,5.546411,29.17724585188072,1.77837,2.854442,26.254765583289547,2.441479,74.25174,91.70448885496936,2.432806,69.5806,86.7263604574004,2.427612,64.33028,81.63817300210678
0.02212524,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2455312,1.532106,0.3408423,352.2908,353.5038,1.527831,0.2757292,1.532909,0.3441715,12.42137,340.8988,3.363973,-6.624999999998993e-05,-9.299999999989872e-06,0.0006194375000000002,0.00010360000000009251,-1.3725000000019971e-05,0.0014306524999998932,-5.1774999999976146e-05,-8.224999999917326e-06,-2.154450000000003e-05,0.00012684999999990065,-5.4599999999904725e-05,0.001241052499999909,6.752500000001271e-05,1.8100000000020877e-05,3.5575000000002965e-05,6.51749999999729e-05,-1.0500000000024379e-06,0.003679182500000003,-0.00010129999999997086,-4.325000000027224e-06,2.1425000000033223e-06,0.00020940000000008174,-8.34999999999031e-06,-2.3799999999997434e-06,-4.4325000000011716e-05,6.750000000055323e-07,-0.00017974249999999983,6.142499999994833e-05,-1.7749999999816524e-06,5.635000000000362e-06,-1.5899999999902104e-05,8.024999999967086e-06,-0.0015968249999999962,3.7025000000023844e-05,-1.4075000000057791e-05,-0.00046671250000000775,103.96241799110614,118.4010570148966,85.26532822137908,144.5761024428541,160.97100982923513,155.50217240766395,125.6568633647884,131.28875060075902,1.77413,72.85279,70.62271233551485,1.625594,84.24173,82.55165940164848,1.554441,96.85123,95.53902121881734,1.944325,11.29934,32.35104102696951,1.841674,5.539411,29.14435406771244,1.77836,2.816194,26.21398385561953,2.441433,74.24429,91.70153809667038,2.43276,69.57371,86.72186949840331,2.427568,64.32341,81.63281365225947
0.03359985,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2455143,1.532068,0.3408416,352.34,353.4984,1.535566,0.2757119,1.532875,0.3441737,12.47109,340.8938,3.360628,-6.625000000010095e-05,-9.299999999989872e-06,0.0006194375000000002,0.00010359999999998148,-1.372499999996446e-05,0.0014306525000000042,-5.177500000003166e-05,-8.224999999972837e-06,-2.154450000000003e-05,0.00012685000000001168,-5.460000000001575e-05,0.0012410524999999922,6.752500000001271e-05,1.8100000000020877e-05,3.5575000000002965e-05,6.517499999991738e-05,-1.0500000000024379e-06,0.003679182499999989,-0.00010130000000002637,-4.325000000082735e-06,2.142499999999853e-06,0.00020940000000002623,-8.34999999999031e-06,-2.3799999999997434e-06,-4.4324999999900694e-05,6.750000000055323e-07,-0.00017974249999999983,6.142500000000384e-05,-1.7750000000926747e-06,5.634999999899748e-06,-1.5900000000013126e-05,8.025000000078109e-06,-0.0015968250000001072,3.7025000000023844e-05,-1.4075000000057791e-05,-0.000466712500000091,103.51720242782547,118.87348960311417,85.44005077857229,146.41062530615145,161.09537475074723,155.97778154554166,125.9295292904212,131.42494376496788,1.774127,72.83974,70.60224438541974,1.625591,84.22482,82.53184239415643,1.554438,96.83089,95.51978963748286,1.944307,11.29109,32.311035331588215,1.841658,5.523893,29.09934982748413,1.778345,2.779533,26.16411080568382,2.441406,74.22746,91.68198351769969,2.432732,69.55751,86.70085188442185,2.42754,64.3073,81.61099328313516
0.04388428,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2454942,1.53203,0.3408444,352.3864,353.5084,1.521048,0.2756923,1.53283,0.344173,12.51738,341.087,3.311148,-6.624999999993442e-05,-9.299999999989872e-06,0.0006194375000000002,0.000103600000000037,-1.3725000000019971e-05,0.0014306525000000042,-5.1774999999976146e-05,-8.225000000028349e-06,-2.1544499999999814e-05,0.0001268500000000672,-5.4599999999960236e-05,0.0012410525000000061,6.752500000001271e-05,1.8099999999965366e-05,3.5574999999996026e-05,6.517500000008392e-05,-1.0500000000024379e-06,0.003679182500000003,-0.00010129999999997086,-4.3249999999162014e-06,2.142499999999853e-06,0.00020939999999997072,-8.34999999999031e-06,-2.3799999999997434e-06,-4.4325000000011716e-05,6.750000000055323e-07,-0.00017974249999999983,6.142500000000384e-05,-1.7749999999816524e-06,5.635000000000362e-06,-1.5900000000013126e-05,8.024999999967086e-06,-0.001596824999999899,3.702499999996833e-05,-1.4074999999946769e-05,-0.0004667124999999106,103.06989961279125,119.34861412866056,85.61583326157772,148.2852814607779,161.22018121421826,156.4555014969664,126.20895121438403,131.5618392955354,1.774126,72.64771,70.56905657239592,1.62559,84.03558,82.49911334127623,1.554438,96.64535,95.487463514237,1.944285,11.4764,32.28796990278083,1.841637,5.699492,29.069580855577144,1.778326,2.628156,26.126238581396713,2.441376,74.39902,91.68148422182699,2.432702,69.73032,86.6988869182874,2.427509,64.48032,81.6082150923802
0.05557251,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2455042,1.531944,0.3408853,352.4344,353.5088,1.520388,0.2757023,1.532743,0.3442144,12.56413,341.0849,3.299914,-3.16000000000205e-06,-2.4980000000007774e-05,9.311000000000041e-05,-1.4880000000050408e-05,4.0000000001150227e-07,-0.0023309400000000036,-7.3800000000012744e-06,-1.5360000000075313e-05,0.0007728868,-4.000000000670134e-07,1.2699999999976619e-05,-0.0025478740000000055,3.927999999997489e-05,-9.000000000813912e-07,0.0011502560000000023,1.5080000000000648e-05,2.7599999999350366e-06,-0.002039842,1.348000000001015e-05,-1.5659999999972918e-05,0.000349229999999999,-9.560000000075064e-06,-2.959999999996299e-06,-0.0003508639999999022,1.2920000000027354e-05,1.0880000000046408e-05,0.0007277699999999991,-1.4600000000086766e-06,-2.399999999846969e-07,-2.7229999999999616e-05,3.199999999980996e-07,-1.0880000000046408e-05,0.0014370600000000039,-5.699999999997374e-06,-4.376000000005931e-05,0.00024451000000000334,103.84560855061954,119.09732069165821,85.46462806965648,148.8029051052903,161.33969954204832,155.96164286613015,126.22478289978189,131.64772330999236,1.774063,72.63383,70.54423461068006,1.62553,84.01862,82.4753283539929,1.554385,96.62579,95.46467119476758,1.944233,11.47288,32.254638700348835,1.841581,5.689476,29.03029186405718,1.778266,2.589214,26.08040580752758,2.441364,74.38674,91.66984223164208,2.432685,69.7187,86.68582210413481,2.427488,64.46881,81.59437230428189
0.0675354,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2455555,1.531887,0.3409227,352.4743,353.5193,1.524786,0.2757541,1.532689,0.3442464,12.60401,341.095,3.295483,-3.160000000057561e-06,-2.4980000000007774e-05,9.311000000000041e-05,-1.4879999999994897e-05,4.0000000001150227e-07,-0.0023309400000000036,-7.3800000000012744e-06,-1.535999999990878e-05,0.0007728867999999998,-4.0000000001150227e-07,1.2699999999976619e-05,-0.0025478739999999916,3.927999999997489e-05,-8.999999999148578e-07,0.0011502560000000023,1.5080000000000648e-05,2.759999999990548e-06,-0.002039842,1.347999999995464e-05,-1.566000000002843e-05,0.000349229999999999,-9.55999999990853e-06,-2.959999999996299e-06,-0.00035086399999999934,1.2919999999971843e-05,1.0879999999935386e-05,0.0007277700000000008,-1.4600000000641877e-06,-2.399999999846969e-07,-2.7229999999900736e-05,3.199999999980996e-07,-1.0879999999935386e-05,0.0014370600000000039,-5.699999999997374e-06,-4.3759999999948285e-05,0.00024451000000000334,104.60338992059798,118.85029315674208,85.33374923994239,149.322432797532,161.4592315829721,155.4748933626567,126.24224085001903,131.7338376069205,1.773982,72.61016,70.51491109439475,1.625451,83.9928,82.44699016185822,1.55431,96.59835,95.43735648908708,1.944211,11.48273,32.23449342536854,1.841552,5.694022,29.003920385017658,1.778229,2.548833,26.04634364252099,2.4414,74.38738,91.6690866948027,2.432716,69.72002,86.68388324118698,2.427516,64.47034,81.59182998657
0.07797241,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2456107,1.531815,0.3409538,352.5056,353.537,1.534554,0.2758102,1.532622,0.344268,13.02806,341.0908,3.309441,-3.1599999998910278e-06,-2.4980000000007774e-05,9.311000000000041e-05,-1.4879999999994897e-05,3.999999999559911e-07,-0.0023309399999998925,-7.3800000000012744e-06,-1.5360000000019802e-05,0.0007728868000000002,-3.9999999990047996e-07,1.270000000003213e-05,-0.0025478740000000055,3.92800000000304e-05,-9.000000000813912e-07,0.0011502559999999953,1.5080000000000648e-05,2.76000000010157e-06,-0.002039842,1.348000000001015e-05,-1.5659999999972918e-05,0.000349229999999999,-9.560000000019553e-06,-2.959999999996299e-06,-0.00035086400000009996,1.2920000000027354e-05,1.0880000000046408e-05,0.0007277699999999991,-1.4599999998976543e-06,-2.399999999846969e-07,-2.723000000010023e-05,3.2000000005361073e-07,-1.0880000000046408e-05,0.0014370599999998929,-5.699999999997374e-06,-4.376000000005931e-05,0.0002445099999998923,105.3436599929935,118.60755388892998,85.22173689815547,149.84384513840521,161.57877170925923,154.99533575108043,126.26130123455366,131.82017795660437,1.773894,72.4601,70.48380656696614,1.625362,83.81068,82.41675420979847,1.554225,96.38852,95.40808488599328,1.944193,11.46927,32.224238727104,1.841526,5.635795,28.987468864545406,1.778194,2.223608,26.021728777320703,2.441435,74.28008,91.67648002667083,2.432747,69.619,86.69026910438349,2.427544,64.37093,81.59770283374374
0.08892822,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2456474,1.531737,0.3409848,352.5295,353.5578,1.513704,0.2758483,1.532533,0.3442898,13.04698,341.103,3.28342,-3.16000000000205e-06,-2.4980000000007774e-05,9.311000000000041e-05,-1.4879999999994897e-05,4.0000000001150227e-07,-0.0023309400000001007,-7.3800000000012744e-06,-1.535999999996429e-05,0.0007728867999999998,-4.0000000001150227e-07,1.2699999999976619e-05,-0.0025478739999999916,3.927999999997489e-05,-8.999999999148578e-07,0.0011502560000000023,1.5080000000000648e-05,2.759999999990548e-06,-0.002039842,1.348000000001015e-05,-1.566000000002843e-05,0.00034923000000000246,-9.559999999964042e-06,-2.959999999996299e-06,-0.00035086399999999934,1.2919999999971843e-05,1.0879999999935386e-05,0.0007277699999999991,-1.4600000000086766e-06,-2.399999999846969e-07,-2.7229999999999616e-05,3.199999999980996e-07,-1.0879999999935386e-05,0.001437060000000101,-5.699999999997374e-06,-4.3759999999948285e-05,0.0002445100000001005,106.0669039361137,118.36912324392647,85.12721400875002,150.36712193178053,161.6983143081583,154.5230408872036,126.28194039159348,131.90674013217404,1.773818,72.44234,70.45241700471698,1.625287,83.7924,82.38598805724686,1.554154,96.37007,95.37802763680459,1.944164,11.48244,32.22615027295136,1.841491,5.647051,28.983538269551662,1.778153,2.198824,26.009539122384695,2.44145,74.28776,91.69359152350462,2.432758,69.62705,86.7065888040364,2.427552,64.3791,81.6136010799388
0.09921265,0,1.609,0.7932078,0.4469999,2.504478e-06,0.0,0.0,-2.075,0.816,0.08999991,0.0,270.0,0.0,-0.6880977,1.0199,1.967612,0.0,358.0548,0.0,-0.2335454,1.015701,1.973746,0.0,358.0548,0.0,1.612113,0.7932077,1.197594,9.334668e-06,0.0,0.0,-2.054,0.7774798,0.53,0.0,0.0,0.0,-0.4678476,1.018312,1.959135,0.0,172.1247,0.0,1.614,0.7932077,0.814,2.504478e-06,0.0,0.0,-2.067,0.7773665,0.311,0.0,0.0,0.0,0.2456781,1.531658,0.3410112,352.549,353.5875,1.495115,0.2758807,1.532444,0.3443022,13.05987,341.0353,3.272071,-3.16000000000205e-06,-2.4979999999952263e-05,9.311000000000041e-05,-1.4879999999994897e-05,4.0000000001150227e-07,-0.0023309400000000036,-7.3800000000012744e-06,-1.5360000000019802e-05,0.0007728867999999998,-4.0000000001150227e-07,1.270000000003213e-05,-0.0025478740000000055,3.92800000000304e-05,-9.000000000258801e-07,0.0011502560000000023,1.5080000000000648e-05,2.759999999990548e-06,-0.002039842,1.348000000001015e-05,-1.5659999999972918e-05,0.000349229999999999,-9.560000000019553e-06,-2.959999999996299e-06,-0.00035086399999999934,1.2920000000027354e-05,1.0880000000046408e-05,0.0007277700000000026,-1.4600000000086766e-06,-2.399999999846969e-07,-2.7229999999999616e-05,3.199999999980996e-07,-1.0880000000046408e-05,0.0014370600000000039,-5.699999999997374e-06,-4.376000000005931e-05,0.00024451000000000334,106.77365292447871,118.13501960494884,85.048889479527,150.89224217705092,161.8178537828594,154.0580683051842,126.30413483031717,131.99351991009303,1.773749,72.49928,70.41577713261461,1.625218,83.84657,82.3498162097134,1.554088,96.42159,95.34242287231905,1.944136,11.41748,32.236960316677454,1.841458,5.581072,28.98792394161681,1.778114,2.232831,26.00440110739834,2.441459,74.22116,91.71992903565153,2.432763,69.56043,86.73216968284557,2.427555,64.31248,81.63877080821285
