Timestamp,GrabEventOccurred,BlueBowl_Position_X,BlueBowl_Position_Y,BlueBowl_Position_Z,BlueBowl_Rotation_X,BlueBowl_Rotation_Y,BlueBowl_Rotation_Z,BlueCup_Position_X,BlueCup_Position_Y,BlueCup_Position_Z,BlueCup_Rotation_X,BlueCup_Rotation_Y,BlueCup_Rotation_Z,BronzeBottle_Position_X,BronzeBottle_Position_Y,BronzeBottle_Position_Z,BronzeBottle_Rotation_X,BronzeBottle_Rotation_Y,BronzeBottle_Rotation_Z,CeladonBottle_Position_X,CeladonBottle_Position_Y,CeladonBottle_Position_Z,CeladonBottle_Rotation_X,CeladonBottle_Rotation_Y,CeladonBottle_Rotation_Z,RedBowl_Position_X,RedBowl_Position_Y,RedBowl_Position_Z,RedBowl_Rotation_X,RedBowl_Rotation_Y,RedBowl_Rotation_Z,RedCup_Position_X,RedCup_Position_Y,RedCup_Position_Z,RedCup_Rotation_X,RedCup_Rotation_Y,RedCup_Rotation_Z,WhiteBottle_Position_X,WhiteBottle_Position_Y,WhiteBottle_Position_Z,WhiteBottle_Rotation_X,WhiteBottle_Rotation_Y,WhiteBottle_Rotation_Z,WhiteBowl_Position_X,WhiteBowl_Position_Y,WhiteBowl_Position_Z,WhiteBowl_Rotation_X,WhiteBowl_Rotation_Y,WhiteBowl_Rotation_Z,WhiteCup_Position_X,WhiteCup_Position_Y,WhiteCup_Position_Z,WhiteCup_Rotation_X,WhiteCup_Rotation_Y,WhiteCup_Rotation_Z,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyePosX,EyePosY,EyePosZ,EyeRotX,EyeRotY,EyeRotZ,LeftShoulderX_Delta,LeftShoulderY_Delta,LeftShoulderZ_Delta,RightShoulderX_Delta,RightShoulderY_Delta,RightShoulderZ_Delta,LeftElbowX_Delta,LeftElbowY_Delta,LeftElbowZ_Delta,RightElbowX_Delta,RightElbowY_Delta,RightElbowZ_Delta,LeftWristX_Delta,LeftWristY_Delta,LeftWristZ_Delta,RightWristX_Delta,RightWristY_Delta,RightWristZ_Delta,LeftHipX_Delta,LeftHipY_Delta,LeftHipZ_Delta,RightHipX_Delta,RightHipY_Delta,RightHipZ_Delta,LeftKneeX_Delta,LeftKneeY_Delta,LeftKneeZ_Delta,RightKneeX_Delta,RightKneeY_Delta,RightKneeZ_Delta,LeftAnkleX_Delta,LeftAnkleY_Delta,LeftAnkleZ_Delta,RightAnkleX_Delta,RightAnkleY_Delta,RightAnkleZ_Delta,Angle_RS_LS_LE,Angle_LS_LE_LW,Angle_LS_RS_RE,Angle_RS_RE_RW,Angle_LS_LH_LK,Angle_RS_RH_RK,Angle_LH_LK_LA,Angle_RH_RK_RA,RedBowl_Distance,RedBowl_Angle,RedBowl_HeadAngle,WhiteBowl_Distance,WhiteBowl_Angle,WhiteBowl_HeadAngle,BlueBowl_Distance,BlueBowl_Angle,BlueBowl_HeadAngle,BronzeBottle_Distance,BronzeBottle_Angle,BronzeBottle_HeadAngle,WhiteBottle_Distance,WhiteBottle_Angle,WhiteBottle_HeadAngle,CeladonBottle_Distance,CeladonBottle_Angle,CeladonBottle_HeadAngle,BlueCup_Distance,BlueCup_Angle,BlueCup_HeadAngle,WhiteCup_Distance,WhiteCup_Angle,WhiteCup_HeadAngle,RedCup_Distance,RedCup_Angle,RedCup_HeadAngle
0.0,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.009292203,1.732926,0.04917184,1.161127,356.4809,356.5596,0.04314107,1.730888,0.05121205,5.151864,356.7014,356.5558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.85430953489949,113.96110931980648,98.51108591930826,145.75580359191943,168.74046405634775,173.54921174605317,161.4624543192262,155.9464220416872,2.32624,85.85968,87.21300079908625,2.2418,78.60586,79.9846410782418,2.358945,71.52779,72.79817718604635,2.074226,60.14077,63.152115489001275,1.964995,65.63,68.56175698190978,1.889875,72.43477,75.17354430665326,2.108856,22.39594,24.478154759451716,2.064116,18.44093,22.107245462548576,2.024699,15.7685,20.231862810446973
0.01139832,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.008946882,1.732934,0.04937779,1.082723,356.5309,356.8287,0.04280634,1.731055,0.05139482,4.949136,356.7772,356.8262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.85430953489949,113.96110931980648,98.51108591930826,145.75580359191943,168.74046405634775,173.54921174605317,161.4624543192262,155.9464220416872,2.325932,86.01234,87.29598936682666,2.241471,78.76059,80.0674225886646,2.358596,71.67754,72.87935285751804,2.074385,60.17208,63.13974311284393,1.965184,65.6644,68.55020492489851,1.890099,72.47328,75.16201076434827,2.10856,22.57974,24.55835409592695,2.06385,18.64305,22.185382989712316,2.024465,15.98756,20.30242352628291
0.02189636,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.008673674,1.733136,0.04939726,1.009072,356.6013,356.9031,0.04253781,1.731301,0.05137602,4.875164,356.8526,356.9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.85430953489949,113.96110931980648,98.51108591930826,145.75580359191943,168.74046405634775,173.54921174605317,161.4624543192262,155.9464220416872,2.325767,86.10951,87.39224101331985,2.241311,78.85794,80.16378096395827,2.358433,71.77354,72.9748668796811,2.074671,60.14166,63.11195601834726,1.965485,65.63477,68.52282153111197,1.890416,72.44476,75.1341513159157,2.108516,22.68295,24.65687962876619,2.063838,18.74817,22.280170041635028,2.024483,16.08753,20.38635416505759
0.03361511,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.008437827,1.732921,0.04929934,1.131009,356.5721,357.0162,0.04230465,1.731153,0.05129296,4.996594,356.8311,357.0146,6.2750000000000306e-06,0.0001274249999999033,-0.00040105749999999607,8.499999999966867e-07,3.354999999999331e-05,2.915000000000556e-05,0.00012129999999999086,5.949999999976807e-06,-0.00022656400000000028,9.674999999986778e-06,3.849999999999687e-05,0.00016896249999999446,-4.512499999997921e-05,0.00015644999999997466,-6.447249999999571e-05,4.227499999998052e-05,1.1674999999988778e-05,3.67749999999889e-05,3.8499999999719314e-06,0.000165200000000032,-9.899999999993248e-07,1.0749999999615234e-06,0.00011852500000003596,1.1200000000002874e-06,2.0399999999920482e-05,8.63750000000274e-05,-0.0001535225000000029,6.449999999935674e-06,2.6499999999929358e-06,-2.4042500000098777e-05,1.6399999999971993e-05,2.2450000000007186e-05,-0.0009239250000000199,-1.4999999997655777e-07,-1.1874999999994529e-05,-0.0005524500000000099,103.99245130644631,113.96408055448327,98.41734846043433,145.56286097802848,168.90080021615407,173.54251823475312,161.59155394955516,156.08578212782103,2.325462,86.04061,87.30650576791157,2.241018,78.78632,80.07480102023779,2.358159,71.70388,72.88642524673259,2.074797,60.10788,63.07717733092641,1.965605,65.59882,68.48637336375052,1.890529,72.40563,75.09665774521692,2.108455,22.5828,24.5314095967148,2.063797,18.63483,22.143630315683424,2.024466,15.96018,20.24720067702514
0.04466248,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.008185815,1.732875,0.04928435,1.186071,356.5717,357.0971,0.04205513,1.731155,0.05127767,5.168402,356.7076,357.0929,6.2750000000000306e-06,0.0001274250000000976,-0.000401057500000003,8.499999999966867e-07,3.354999999999331e-05,2.9149999999991683e-05,0.00012129999999999086,5.949999999921296e-06,-0.0002265639999999994,9.675000000042289e-06,3.849999999999687e-05,0.00016896250000000834,-4.512499999997921e-05,0.00015644999999997466,-6.447250000000265e-05,4.227499999998052e-05,1.1674999999933267e-05,3.6775000000016655e-05,3.850000000027443e-06,0.00016519999999997648,-9.900000000999387e-07,1.0750000000170346e-06,0.00011852499999998045,1.1200000000002874e-06,2.0400000000087015e-05,8.637499999997189e-05,-0.0001535225000000029,6.450000000102207e-06,2.6499999999929358e-06,-2.404249999989755e-05,1.6400000000027504e-05,2.2450000000007186e-05,-0.0009239249999999921,-1.4999999997655777e-07,-1.1875000000105551e-05,-0.0005524499999999821,104.12995316298704,113.96639263176392,98.32387025331076,145.37002648824543,169.06084498031885,173.5355151679988,161.7222144427077,156.2259451300273,2.325213,85.85983,87.27978939601577,2.240774,78.60293,80.04613177826361,2.357922,71.52265,72.85773143034878,2.074971,60.14601,63.05141163651324,1.965786,65.63345,68.45970715876578,1.890716,72.43491,75.06917591466804,2.108369,22.37466,24.481011361074223,2.063735,18.42013,22.085993044488575,2.024431,15.75223,20.185705985555483
0.05554199,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.007972933,1.73286,0.0492692,1.189368,356.5901,357.1816,0.04184533,1.73119,0.05125271,5.171494,356.7319,357.1778,6.2750000000000306e-06,0.00012742500000001433,-0.00040105749999999607,8.499999999966867e-07,3.354999999999331e-05,2.915000000000556e-05,0.00012129999999999086,5.9500000000878295e-06,-0.00022656400000000028,9.674999999986778e-06,3.849999999999687e-05,0.0001689625000000916,-4.512500000003472e-05,0.00015645000000003018,-6.447249999999571e-05,4.2275000000036034e-05,1.16750000000998e-05,3.67749999999889e-05,3.8499999999719314e-06,0.00016519999999992097,-9.899999999993248e-07,1.0750000000170346e-06,0.00011852499999998045,1.119999999996818e-06,2.0400000000031504e-05,8.637499999991638e-05,-0.0001535225000000029,6.449999999991185e-06,2.6499999999929358e-06,-2.4042500000001632e-05,1.6399999999971993e-05,2.2450000000007186e-05,-0.0009239249999999921,-1.5000000003206893e-07,-1.1874999999994529e-05,-0.0005524500000000099,104.26679339775131,113.9680449274646,98.23065716204236,145.17730196579586,169.2205948285274,173.52820296888436,161.85445671767636,156.36691741780967,2.325013,85.88022,87.29358448056523,2.240578,78.62253,80.05892089286134,2.357732,71.5421,72.87018275965583,2.07513,60.12539,63.031853131255524,1.965951,65.61253,68.43982751862015,1.890887,72.41353,75.04878688710322,2.108306,22.38795,24.48361792077255,2.063694,18.43061,22.08422414925909,2.024412,15.757,20.179234186152502
0.06698608,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.007882558,1.732797,0.04933508,1.299353,356.536,357.2379,0.04175483,1.73116,0.05134825,5.997989,356.4675,357.2271,6.2750000000000306e-06,0.00012742499999998658,-0.000401057500000003,8.499999999966867e-07,3.354999999999331e-05,2.915000000000556e-05,0.00012129999999999086,5.949999999976807e-06,-0.00022656400000000028,9.674999999986778e-06,3.849999999999687e-05,0.0001689624999999112,-4.512499999997921e-05,0.00015644999999997466,-6.447250000000265e-05,4.227499999998052e-05,1.1674999999988778e-05,3.67749999999889e-05,3.850000000027443e-06,0.0001652000000000875,-9.899999999021802e-07,1.0749999999615234e-06,0.00011852500000003596,1.1200000000002874e-06,2.0399999999975993e-05,8.637500000008291e-05,-0.0001535225000000029,6.449999999991185e-06,2.6499999999929358e-06,-2.4042500000001632e-05,1.6400000000027504e-05,2.2450000000007186e-05,-0.0009239250000000199,-1.4999999997655777e-07,-1.1874999999994529e-05,-0.0005524500000000099,104.40294986461646,113.96903690452375,98.13771516627288,144.98468922889813,169.380046026005,173.52058209845922,161.98830195478808,156.50870541250234,2.324905,85.31841,87.19636963025114,2.240463,78.04981,79.95979403108986,2.357611,70.9863,72.7715760093594,2.075136,60.00603,63.02971983603165,1.965964,65.47965,68.4365058866737,1.890909,72.26061,75.04487578645625,2.108197,21.67283,24.36097903659181,2.063591,17.63779,21.957453410256306,2.024316,14.89163,20.05718686010001
0.07791138,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.007644001,1.732914,0.04937928,1.337495,356.5247,357.2725,0.04151689,1.731298,0.05139861,6.036172,356.459,357.2617,3.03499999999568e-05,0.00016237499999990912,-3.438499999999789e-05,2.662500000000234e-05,-5.0999999999801204e-06,-0.0006277249999998985,8.43750000000254e-05,-4.100000000062387e-06,1.2365000000000292e-05,-2.182500000008636e-05,-1.1250000000073701e-05,-0.00047442500000000054,-2.6299999999979118e-05,-3.249999999999087e-05,8.877499999999927e-05,1.1499999999997623e-05,-3.7025000000023844e-05,-0.0009091249999999829,-2.500000000349445e-07,8.75499999999918e-05,0.00017313750000000003,5.325000000000468e-06,2.199999999996649e-05,-0.00017346249999999896,1.3225000000005593e-05,6.192500000001822e-05,0.0009086650000000029,2.4275000000018032e-05,1.6874999999916263e-05,0.00020285500000000178,-3.749999999969056e-07,2.0200000000025753e-05,0.0007075500000000012,1.1474999999983027e-05,-2.1000000000048757e-06,8.12749999999085e-05,104.75075217100166,113.91240767054545,97.87385226143924,144.58409313104735,169.1433703099401,173.53243807426813,162.33835694725138,156.70301621369921,2.324738,85.29666,87.16983575694371,2.240294,78.02708,79.93212149698495,2.357438,70.96389,72.74372166235717,2.075346,60.00232,63.025455913479504,1.966188,65.47498,68.43148326121481,1.891148,72.25433,75.03900714897722,2.108116,21.64101,24.32222650370934,2.063535,17.60291,21.917019795706224,2.024286,14.85467,20.018023692261334
0.08911133,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.00754526,1.732871,0.04938282,1.364711,356.5286,357.2971,0.041419,1.73127,0.05139943,6.063415,356.4649,357.2865,3.035000000001231e-05,0.0001623750000001034,-3.438500000000483e-05,2.662500000000234e-05,-5.100000000091143e-06,-0.0006277250000001067,8.437499999991438e-05,-4.099999999895854e-06,1.2365000000000292e-05,-2.1824999999919825e-05,-1.1249999999907168e-05,-0.00047442500000000054,-2.630000000003463e-05,-3.249999999999087e-05,8.877499999999927e-05,1.1499999999997623e-05,-3.702499999996833e-05,-0.0009091250000000106,-2.4999999997943334e-07,8.75499999999918e-05,0.00017313750000000003,5.325000000000468e-06,2.2000000000022002e-05,-0.00017346249999999896,1.3225000000005593e-05,6.192499999990719e-05,0.0009086650000000029,2.427499999996252e-05,1.6875000000082796e-05,0.00020285500000000178,-3.749999999969056e-07,2.019999999991473e-05,0.0007075500000000012,1.1474999999983027e-05,-2.1000000000048757e-06,8.127500000010279e-05,105.09597760578264,113.85538678754406,97.61089486666235,144.18486382918752,168.9089705365171,173.54404577459195,162.68611495613928,156.89673150429545,2.32463,85.2916,87.16084738533894,2.240187,78.02127,79.92220816621051,2.357332,70.95853,72.73384531817499,2.075398,59.98653,63.009468998157786,1.966243,65.45871,68.4151517666624,1.891207,72.2373,75.02239096010715,2.108066,21.62707,24.300816191081214,2.063494,17.58462,21.891069821143276,2.024254,14.83008,19.98891310508522
0.1002197,0,-2.072,0.77,0.602,2.504481e-06,184.885,-4.389166e-13,-0.6979999,1.056,1.917,0.0,356.3098,0.0,1.553,0.7952,1.069,0.0,89.57056,0.0,1.547105,0.7910014,0.6144472,0.0,89.57056,0.0,-2.108,0.7699999,0.01399994,9.334681e-06,184.885,-9.159998e-13,-0.25756,1.01748,1.92436,0.0,86.30981,0.0,1.538699,0.7936125,0.8490537,0.0,263.6404,0.0,-1.999803,0.7699999,0.2981206,2.504481e-06,184.885,-4.389166e-13,-0.4769425,1.017366,1.923238,0.0,86.30981,0.0,0.007360518,1.732877,0.04939141,1.388327,356.5339,357.3533,0.04123599,1.731308,0.05140514,6.087094,356.4748,357.343,3.035000000001231e-05,0.0001623749999999924,-3.438499999999789e-05,2.662500000000234e-05,-5.099999999924609e-06,-0.0006277249999999956,8.437500000008091e-05,-4.100000000006876e-06,1.2365000000000292e-05,-2.1824999999975336e-05,-1.125000000001819e-05,-0.00047442500000000054,-2.630000000009014e-05,-3.249999999999087e-05,8.877499999999927e-05,1.1499999999997623e-05,-3.7025000000023844e-05,-0.0009091249999999829,-2.5000000009045564e-07,8.75499999999918e-05,0.00017313750000000003,5.325000000000468e-06,2.199999999996649e-05,-0.00017346250000000243,1.3225000000005593e-05,6.192500000007373e-05,0.0009086650000000029,2.4275000000018032e-05,1.6875000000027285e-05,0.0002028549999998977,-3.749999999969056e-07,2.0200000000025753e-05,0.0007075500000000012,1.1475000000038538e-05,-2.0999999998938534e-06,8.127499999999177e-05,105.4386468738536,113.79797293128024,97.34886209258035,143.7870116063581,168.67684172576455,173.55540738272313,163.0315805845884,157.0898514566933,2.324464,85.29147,87.1547371890959,2.240023,78.02027,79.91501041794693,2.357169,70.95779,72.72650163060734,2.075534,59.97033,62.99377684300612,1.966386,65.44194,68.39898499986566,1.891357,72.21962,75.00568657587618,2.107998,21.61775,24.281685164355608,2.063445,17.57141,21.867762418155934,2.024224,14.81113,19.962722262976783
